;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;Total_Operands;DistinctOperands;ProgramLength;VocabularySize;ProgramVolume;Effort;ProgramLevel;ProgramLevel;DifficultyLevel;TimeToImplement;BugsDelivered;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;text;data;bss;CC4CS
21761;simulavr;Atmega328p;gcd;int8_t;318;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;73;346.0;645.0;326;2;0;8.835616438356164
21762;simulavr;Atmega328p;gcd;int8_t;798;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;77;373.0;675.0;326;2;0;8.766233766233766
21763;simulavr;Atmega328p;gcd;int8_t;638;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;103;482.0;889.0;326;2;0;8.631067961165048
21764;simulavr;Atmega328p;gcd;int8_t;112;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;59;297.0;527.0;326;2;0;8.932203389830509
21765;simulavr;Atmega328p;gcd;int8_t;201;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;85;406.0;741.0;326;2;0;8.717647058823529
21766;simulavr;Atmega328p;gcd;int8_t;629;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;69;340.0;609.0;326;2;0;8.826086956521738
21767;simulavr;Atmega328p;gcd;int8_t;337;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;45;234.0;413.0;326;2;0;9.177777777777777
21768;simulavr;Atmega328p;gcd;int8_t;37;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;83;410.0;721.0;326;2;0;8.686746987951807
21769;simulavr;Atmega328p;gcd;int8_t;56;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;65;334.0;573.0;326;2;0;8.815384615384616
21770;simulavr;Atmega328p;gcd;int8_t;316;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;43;217.0;399.0;326;2;0;9.279069767441861
21771;simulavr;Atmega328p;gcd;int8_t;829;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;91;429.0;791.0;326;2;0;8.692307692307692
21772;simulavr;Atmega328p;gcd;int8_t;63;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;65;327.0;575.0;326;2;0;8.846153846153847
21773;simulavr;Atmega328p;gcd;int8_t;35;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;45;227.0;415.0;326;2;0;9.222222222222221
21774;simulavr;Atmega328p;gcd;int8_t;519;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;125;620.0;1057.0;326;2;0;8.456
21775;simulavr;Atmega328p;gcd;int8_t;481;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;91;443.0;787.0;326;2;0;8.648351648351648
21776;simulavr;Atmega328p;gcd;int8_t;278;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;57;301.0;507.0;326;2;0;8.894736842105264
21777;simulavr;Atmega328p;gcd;int8_t;186;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;23;131.0;235.0;326;2;0;10.217391304347826
21778;simulavr;Atmega328p;gcd;int8_t;702;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;97;466.0;837.0;326;2;0;8.628865979381443
21779;simulavr;Atmega328p;gcd;int8_t;722;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;77;373.0;675.0;326;2;0;8.766233766233766
21780;simulavr;Atmega328p;gcd;int8_t;97;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;105;520.0;897.0;326;2;0;8.542857142857143
21781;simulavr;Atmega328p;gcd;int8_t;329;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;101;493.0;867.0;326;2;0;8.584158415841584
21782;simulavr;Atmega328p;gcd;int8_t;75;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;356.0;661.0;326;2;0;8.813333333333333
21783;simulavr;Atmega328p;gcd;int8_t;560;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;59;290.0;529.0;326;2;0;8.966101694915254
21784;simulavr;Atmega328p;gcd;int8_t;612;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;105;534.0;893.0;326;2;0;8.504761904761905
21785;simulavr;Atmega328p;gcd;int8_t;421;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;63;310.0;561.0;326;2;0;8.904761904761905
21786;simulavr;Atmega328p;gcd;int8_t;639;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;77;380.0;673.0;326;2;0;8.74025974025974
21787;simulavr;Atmega328p;gcd;int8_t;939;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;79;376.0;693.0;326;2;0;8.772151898734178
21788;simulavr;Atmega328p;gcd;int8_t;198;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;55;270.0;497.0;326;2;0;9.036363636363637
21789;simulavr;Atmega328p;gcd;int8_t;840;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;93;439.0;807.0;326;2;0;8.67741935483871
21790;simulavr;Atmega328p;gcd;int8_t;415;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;65;313.0;579.0;326;2;0;8.907692307692308
21791;simulavr;Atmega328p;gcd;int8_t;405;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;57;287.0;511.0;326;2;0;8.964912280701755
21792;simulavr;Atmega328p;gcd;int8_t;100;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;77;387.0;671.0;326;2;0;8.714285714285714
21793;simulavr;Atmega328p;gcd;int8_t;726;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;71;350.0;625.0;326;2;0;8.80281690140845
21794;simulavr;Atmega328p;gcd;int8_t;265;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;73;367.0;639.0;326;2;0;8.753424657534246
21795;simulavr;Atmega328p;gcd;int8_t;743;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;69;340.0;609.0;326;2;0;8.826086956521738
21796;simulavr;Atmega328p;gcd;int8_t;436;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;63;310.0;561.0;326;2;0;8.904761904761905
21797;simulavr;Atmega328p;gcd;int8_t;583;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;125;620.0;1057.0;326;2;0;8.456
21798;simulavr;Atmega328p;gcd;int8_t;525;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;87;416.0;757.0;326;2;0;8.701149425287356
21799;simulavr;Atmega328p;gcd;int8_t;677;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;95;442.0;825.0;326;2;0;8.68421052631579
21800;simulavr;Atmega328p;gcd;int8_t;289;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;363.0;659.0;326;2;0;8.786666666666667
21801;simulavr;Atmega328p;gcd;int8_t;255;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;87;409.0;759.0;326;2;0;8.724137931034482
21802;simulavr;Atmega328p;gcd;int8_t;529;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;67;337.0;591.0;326;2;0;8.82089552238806
21803;simulavr;Atmega328p;gcd;int8_t;826;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;55;270.0;497.0;326;2;0;9.036363636363637
21804;simulavr;Atmega328p;gcd;int8_t;362;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;87;409.0;759.0;326;2;0;8.724137931034482
21805;simulavr;Atmega328p;gcd;int8_t;355;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;356.0;661.0;326;2;0;8.813333333333333
21806;simulavr;Atmega328p;gcd;int8_t;506;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;33;174.0;317.0;326;2;0;9.606060606060606
21807;simulavr;Atmega328p;gcd;int8_t;315;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;43;217.0;399.0;326;2;0;9.279069767441861
21808;simulavr;Atmega328p;gcd;int8_t;604;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;115;577.0;975.0;326;2;0;8.478260869565217
21809;simulavr;Atmega328p;gcd;int8_t;57;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;39;204.0;365.0;326;2;0;9.35897435897436
21810;simulavr;Atmega328p;gcd;int8_t;133;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;85;399.0;743.0;326;2;0;8.741176470588234
21811;simulavr;Atmega328p;gcd;int8_t;787;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;356.0;661.0;326;2;0;8.813333333333333
21812;simulavr;Atmega328p;gcd;int8_t;799;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;73;346.0;645.0;326;2;0;8.835616438356164
21813;simulavr;Atmega328p;gcd;int8_t;765;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;85;406.0;741.0;326;2;0;8.717647058823529
21814;simulavr;Atmega328p;gcd;int8_t;887;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;81;386.0;709.0;326;2;0;8.753086419753087
21815;simulavr;Atmega328p;gcd;int8_t;952;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;89;419.0;775.0;326;2;0;8.707865168539326
21816;simulavr;Atmega328p;gcd;int8_t;631;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;87;409.0;759.0;326;2;0;8.724137931034482
21817;simulavr;Atmega328p;gcd;int8_t;306;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;73;346.0;645.0;326;2;0;8.835616438356164
21818;simulavr;Atmega328p;gcd;int8_t;497;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;59;290.0;529.0;326;2;0;8.966101694915254
21819;simulavr;Atmega328p;gcd;int8_t;821;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;61;300.0;545.0;326;2;0;8.934426229508198
21820;simulavr;Atmega328p;gcd;int8_t;618;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;57;294.0;509.0;326;2;0;8.929824561403509
21821;simulavr;Atmega328p;gcd;int8_t;271;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;65;320.0;577.0;326;2;0;8.876923076923077
21822;simulavr;Atmega328p;gcd;int8_t;645;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;67;323.0;595.0;326;2;0;8.880597014925373
21823;simulavr;Atmega328p;gcd;int8_t;985;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;55;277.0;495.0;326;2;0;9.0
21824;simulavr;Atmega328p;gcd;int8_t;400;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;49;254.0;445.0;326;2;0;9.081632653061224
21825;simulavr;Atmega328p;gcd;int8_t;562;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;89;426.0;773.0;326;2;0;8.685393258426966
21826;simulavr;Atmega328p;gcd;int8_t;590;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;73;360.0;641.0;326;2;0;8.780821917808218
21827;simulavr;Atmega328p;gcd;int8_t;648;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;67;323.0;595.0;326;2;0;8.880597014925373
21828;simulavr;Atmega328p;gcd;int8_t;325;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;356.0;661.0;326;2;0;8.813333333333333
21829;simulavr;Atmega328p;gcd;int8_t;883;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;255;1277.0;2095.0;326;2;0;8.215686274509803
21830;simulavr;Atmega328p;gcd;int8_t;827;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;61;300.0;545.0;326;2;0;8.934426229508198
21831;simulavr;Atmega328p;gcd;int8_t;854;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;77;387.0;671.0;326;2;0;8.714285714285714
21832;simulavr;Atmega328p;gcd;int8_t;307;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;95;442.0;825.0;326;2;0;8.68421052631579
21833;simulavr;Atmega328p;gcd;int8_t;88;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;363.0;659.0;326;2;0;8.786666666666667
21834;simulavr;Atmega328p;gcd;int8_t;958;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;91;429.0;791.0;326;2;0;8.692307692307692
21835;simulavr;Atmega328p;gcd;int8_t;251;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;63;310.0;561.0;326;2;0;8.904761904761905
21836;simulavr;Atmega328p;gcd;int8_t;902;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;79;390.0;689.0;326;2;0;8.721518987341772
21837;simulavr;Atmega328p;gcd;int8_t;680;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;95;442.0;825.0;326;2;0;8.68421052631579
21838;simulavr;Atmega328p;gcd;int8_t;884;49.0;17.0;191.0;41.0;1023.29;35393.88;0.03;0.03;34.59;1966.33;0.34109666666666666;27.0;6.0;2.0;6.0;2.0;1.0;10.0;3.0;3.0;2.0;0.0;9.0;2.0;3.0;0.0;0.0;0.0;0.0;75;370.0;657.0;326;2;0;8.76
