;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;SS_VAL_1
20096;Atmega328p;28x28;mergesort;int8_t;970;21
20097;Atmega328p;28x28;mergesort;int8_t;707;19
20098;Atmega328p;28x28;mergesort;int8_t;406;26
20099;Atmega328p;28x28;mergesort;int8_t;893;22
20100;Atmega328p;28x28;mergesort;int8_t;144;14
20101;Atmega328p;28x28;mergesort;int8_t;979;25
20102;Atmega328p;28x28;mergesort;int8_t;831;4
20103;Atmega328p;28x28;mergesort;int8_t;402;13
20104;Atmega328p;28x28;mergesort;int8_t;404;24
20105;Atmega328p;28x28;mergesort;int8_t;310;10
20106;Atmega328p;28x28;mergesort;int8_t;70;11
20107;Atmega328p;28x28;mergesort;int8_t;268;24
20108;Atmega328p;28x28;mergesort;int8_t;412;15
20109;Atmega328p;28x28;mergesort;int8_t;290;9
20110;Atmega328p;28x28;mergesort;int8_t;916;12
20111;Atmega328p;28x28;mergesort;int8_t;567;12
20112;Atmega328p;28x28;mergesort;int8_t;913;20
20113;Atmega328p;28x28;mergesort;int8_t;232;21
20114;Atmega328p;28x28;mergesort;int8_t;319;13
20115;Atmega328p;28x28;mergesort;int8_t;23;14
20116;Atmega328p;28x28;mergesort;int8_t;899;9
20117;Atmega328p;28x28;mergesort;int8_t;428;11
20118;Atmega328p;28x28;mergesort;int8_t;858;26
20119;Atmega328p;28x28;mergesort;int8_t;546;20
20120;Atmega328p;28x28;mergesort;int8_t;432;26
20121;Atmega328p;28x28;mergesort;int8_t;231;5
20122;Atmega328p;28x28;mergesort;int8_t;388;12
20123;Atmega328p;28x28;mergesort;int8_t;350;27
20124;Atmega328p;28x28;mergesort;int8_t;603;6
20125;Atmega328p;28x28;mergesort;int8_t;364;26
20126;Atmega328p;28x28;mergesort;int8_t;530;18
20127;Atmega328p;28x28;mergesort;int8_t;72;25
20128;Atmega328p;28x28;mergesort;int8_t;536;4
20129;Atmega328p;28x28;mergesort;int8_t;79;22
20130;Atmega328p;28x28;mergesort;int8_t;342;26
20131;Atmega328p;28x28;mergesort;int8_t;803;23
20132;Atmega328p;28x28;mergesort;int8_t;501;13
20133;Atmega328p;28x28;mergesort;int8_t;540;19
20134;Atmega328p;28x28;mergesort;int8_t;955;9
20135;Atmega328p;28x28;mergesort;int8_t;191;23
20136;Atmega328p;28x28;mergesort;int8_t;812;28
20137;Atmega328p;28x28;mergesort;int8_t;545;16
20138;Atmega328p;28x28;mergesort;int8_t;78;12
20139;Atmega328p;28x28;mergesort;int8_t;526;15
20140;Atmega328p;28x28;mergesort;int8_t;695;25
20141;Atmega328p;28x28;mergesort;int8_t;87;28
20142;Atmega328p;28x28;mergesort;int8_t;300;22
20143;Atmega328p;28x28;mergesort;int8_t;964;11
20144;Atmega328p;28x28;mergesort;int8_t;998;21
20145;Atmega328p;28x28;mergesort;int8_t;988;27
20146;Atmega328p;28x28;mergesort;int8_t;6;15
20147;Atmega328p;28x28;mergesort;int8_t;625;27
20148;Atmega328p;28x28;mergesort;int8_t;518;18
20149;Atmega328p;28x28;mergesort;int8_t;122;6
20150;Atmega328p;28x28;mergesort;int8_t;541;7
20151;Atmega328p;28x28;mergesort;int8_t;279;12
20152;Atmega328p;28x28;mergesort;int8_t;256;18
20153;Atmega328p;28x28;mergesort;int8_t;796;17
20154;Atmega328p;28x28;mergesort;int8_t;504;2
20155;Atmega328p;28x28;mergesort;int8_t;752;6
20156;Atmega328p;28x28;mergesort;int8_t;459;14
20157;Atmega328p;28x28;mergesort;int8_t;658;28
20158;Atmega328p;28x28;mergesort;int8_t;408;10
20159;Atmega328p;28x28;mergesort;int8_t;867;19
20160;Atmega328p;28x28;mergesort;int8_t;727;15
20161;Atmega328p;28x28;mergesort;int8_t;177;18
20162;Atmega328p;28x28;mergesort;int8_t;823;9
20163;Atmega328p;28x28;mergesort;int8_t;822;5
20164;Atmega328p;28x28;mergesort;int8_t;218;14
20165;Atmega328p;28x28;mergesort;int8_t;426;16
20166;Atmega328p;28x28;mergesort;int8_t;776;22
20167;Atmega328p;28x28;mergesort;int8_t;143;2
20168;Atmega328p;28x28;mergesort;int8_t;739;18
20169;Atmega328p;28x28;mergesort;int8_t;312;3
20170;Atmega328p;28x28;mergesort;int8_t;174;27
20171;Atmega328p;28x28;mergesort;int8_t;669;21
20172;Atmega328p;28x28;mergesort;int8_t;120;24
20173;Atmega328p;28x28;mergesort;int8_t;974;25
20174;Atmega328p;28x28;mergesort;int8_t;217;2
20175;Atmega328p;28x28;mergesort;int8_t;866;11
20176;Atmega328p;28x28;mergesort;int8_t;192;24
20177;Atmega328p;28x28;mergesort;int8_t;328;19
20178;Atmega328p;28x28;mergesort;int8_t;68;4
20179;Atmega328p;28x28;mergesort;int8_t;387;24
20180;Atmega328p;28x28;mergesort;int8_t;69;26
20181;Atmega328p;28x28;mergesort;int8_t;749;5
20182;Atmega328p;28x28;mergesort;int8_t;135;2
20183;Atmega328p;28x28;mergesort;int8_t;341;9
20184;Atmega328p;28x28;mergesort;int8_t;494;5
20185;Atmega328p;28x28;mergesort;int8_t;1;3
20186;Atmega328p;28x28;mergesort;int8_t;589;11
20187;Atmega328p;28x28;mergesort;int8_t;925;26
20188;Atmega328p;28x28;mergesort;int8_t;524;10
20189;Atmega328p;28x28;mergesort;int8_t;994;27
20190;Atmega328p;28x28;mergesort;int8_t;856;21
20191;Atmega328p;28x28;mergesort;int8_t;156;14
20192;Atmega328p;28x28;mergesort;int8_t;470;19
20193;Atmega328p;28x28;mergesort;int8_t;207;5
20194;Atmega328p;28x28;mergesort;int8_t;655;17
20195;Atmega328p;28x28;mergesort;int8_t;441;19
20196;Atmega328p;28x28;mergesort;int8_t;109;6
20197;Atmega328p;28x28;mergesort;int8_t;45;5
20198;Atmega328p;28x28;mergesort;int8_t;125;25
20199;Atmega328p;28x28;mergesort;int8_t;600;25
20200;Atmega328p;28x28;mergesort;int8_t;708;15
20201;Atmega328p;28x28;mergesort;int8_t;791;3
20202;Atmega328p;28x28;mergesort;int8_t;912;4
20203;Atmega328p;28x28;mergesort;int8_t;533;14
20204;Atmega328p;28x28;mergesort;int8_t;418;25
20205;Atmega328p;28x28;mergesort;int8_t;228;11
20206;Atmega328p;28x28;mergesort;int8_t;585;12
20207;Atmega328p;28x28;mergesort;int8_t;465;10
20208;Atmega328p;28x28;mergesort;int8_t;239;18
20209;Atmega328p;28x28;mergesort;int8_t;842;4
20210;Atmega328p;28x28;mergesort;int8_t;208;14
20211;Atmega328p;28x28;mergesort;int8_t;932;11
20212;Atmega328p;28x28;mergesort;int8_t;957;20
20213;Atmega328p;28x28;mergesort;int8_t;563;19
20214;Atmega328p;28x28;mergesort;int8_t;766;12
20215;Atmega328p;28x28;mergesort;int8_t;476;21
20216;Atmega328p;28x28;mergesort;int8_t;175;21
20217;Atmega328p;28x28;mergesort;int8_t;591;28
20218;Atmega328p;28x28;mergesort;int8_t;997;6
20219;Atmega328p;28x28;mergesort;int8_t;385;19
20220;Atmega328p;28x28;mergesort;int8_t;115;20
20221;Atmega328p;28x28;mergesort;int8_t;653;2
20222;Atmega328p;28x28;mergesort;int8_t;753;9
20223;Atmega328p;28x28;mergesort;int8_t;241;19
20224;Atmega328p;28x28;mergesort;int8_t;197;3
20225;Atmega328p;28x28;mergesort;int8_t;636;8
20226;Atmega328p;28x28;mergesort;int8_t;450;9
20227;Atmega328p;28x28;mergesort;int8_t;106;5
20228;Atmega328p;28x28;mergesort;int8_t;699;22
20229;Atmega328p;28x28;mergesort;int8_t;578;19
20230;Atmega328p;28x28;mergesort;int8_t;644;2
20231;Atmega328p;28x28;mergesort;int8_t;570;10
20232;Atmega328p;28x28;mergesort;int8_t;873;28
20233;Atmega328p;28x28;mergesort;int8_t;33;13
20234;Atmega328p;28x28;mergesort;int8_t;210;11
20235;Atmega328p;28x28;mergesort;int8_t;486;18
20236;Atmega328p;28x28;mergesort;int8_t;252;28
20237;Atmega328p;28x28;mergesort;int8_t;694;17
20238;Atmega328p;28x28;mergesort;int8_t;759;15
20239;Atmega328p;28x28;mergesort;int8_t;245;7
20240;Atmega328p;28x28;mergesort;int8_t;15;19
20241;Atmega328p;28x28;mergesort;int8_t;792;20
20242;Atmega328p;28x28;mergesort;int8_t;248;11
20243;Atmega328p;28x28;mergesort;int8_t;246;21
20244;Atmega328p;28x28;mergesort;int8_t;556;20
20245;Atmega328p;28x28;mergesort;int8_t;513;28
20246;Atmega328p;28x28;mergesort;int8_t;93;25
20247;Atmega328p;28x28;mergesort;int8_t;558;7
20248;Atmega328p;28x28;mergesort;int8_t;991;10
20249;Atmega328p;28x28;mergesort;int8_t;181;17
20250;Atmega328p;28x28;mergesort;int8_t;674;17
20251;Atmega328p;28x28;mergesort;int8_t;652;26
20252;Atmega328p;28x28;mergesort;int8_t;344;4
20253;Atmega328p;28x28;mergesort;int8_t;715;25
20254;Atmega328p;28x28;mergesort;int8_t;528;13
20255;Atmega328p;28x28;mergesort;int8_t;276;26
20256;Atmega328p;28x28;mergesort;int8_t;24;23
20257;Atmega328p;28x28;mergesort;int8_t;296;8
20258;Atmega328p;28x28;mergesort;int8_t;244;10
20259;Atmega328p;28x28;mergesort;int8_t;380;23
20260;Atmega328p;28x28;mergesort;int8_t;25;27
20261;Atmega328p;28x28;mergesort;int8_t;740;26
20262;Atmega328p;28x28;mergesort;int8_t;478;8
20263;Atmega328p;28x28;mergesort;int8_t;379;26
20264;Atmega328p;28x28;mergesort;int8_t;810;5
20265;Atmega328p;28x28;mergesort;int8_t;440;28
20266;Atmega328p;28x28;mergesort;int8_t;543;11
20267;Atmega328p;28x28;mergesort;int8_t;130;5
20268;Atmega328p;28x28;mergesort;int8_t;225;2
20269;Atmega328p;28x28;mergesort;int8_t;285;4
20270;Atmega328p;28x28;mergesort;int8_t;363;25
20271;Atmega328p;28x28;mergesort;int8_t;667;27
20272;Atmega328p;28x28;mergesort;int8_t;26;26
20273;Atmega328p;28x28;mergesort;int8_t;793;14
20274;Atmega328p;28x28;mergesort;int8_t;772;3
20275;Atmega328p;28x28;mergesort;int8_t;931;27
20276;Atmega328p;28x28;mergesort;int8_t;981;7
20277;Atmega328p;28x28;mergesort;int8_t;422;3
20278;Atmega328p;28x28;mergesort;int8_t;920;22
20279;Atmega328p;28x28;mergesort;int8_t;259;22
20280;Atmega328p;28x28;mergesort;int8_t;477;2
20281;Atmega328p;28x28;mergesort;int8_t;738;5
20282;Atmega328p;28x28;mergesort;int8_t;430;2
20283;Atmega328p;28x28;mergesort;int8_t;922;8
20284;Atmega328p;28x28;mergesort;int8_t;903;8
20285;Atmega328p;28x28;mergesort;int8_t;761;21
20286;Atmega328p;28x28;mergesort;int8_t;204;16
20287;Atmega328p;28x28;mergesort;int8_t;48;5
20288;Atmega328p;28x28;mergesort;int8_t;71;23
20289;Atmega328p;28x28;mergesort;int8_t;851;6
20290;Atmega328p;28x28;mergesort;int8_t;347;4
20291;Atmega328p;28x28;mergesort;int8_t;725;27
20292;Atmega328p;28x28;mergesort;int8_t;266;22
20293;Atmega328p;28x28;mergesort;int8_t;448;27
20294;Atmega328p;28x28;mergesort;int8_t;934;16
20295;Atmega328p;28x28;mergesort;int8_t;531;6
20296;Atmega328p;28x28;mergesort;int8_t;224;15
20297;Atmega328p;28x28;mergesort;int8_t;686;4
20298;Atmega328p;28x28;mergesort;int8_t;927;2
20299;Atmega328p;28x28;mergesort;int8_t;407;16
20300;Atmega328p;28x28;mergesort;int8_t;76;15
20301;Atmega328p;28x28;mergesort;int8_t;949;5
20302;Atmega328p;28x28;mergesort;int8_t;969;21
20303;Atmega328p;28x28;mergesort;int8_t;781;13
20304;Atmega328p;28x28;mergesort;int8_t;7;6
20305;Atmega328p;28x28;mergesort;int8_t;683;23
20306;Atmega328p;28x28;mergesort;int8_t;376;20
20307;Atmega328p;28x28;mergesort;int8_t;877;9
20308;Atmega328p;28x28;mergesort;int8_t;654;22
20309;Atmega328p;28x28;mergesort;int8_t;508;23
20310;Atmega328p;28x28;mergesort;int8_t;332;20
20311;Atmega328p;28x28;mergesort;int8_t;281;27
20312;Atmega328p;28x28;mergesort;int8_t;381;17
20313;Atmega328p;28x28;mergesort;int8_t;769;12
20314;Atmega328p;28x28;mergesort;int8_t;701;22
20315;Atmega328p;28x28;mergesort;int8_t;855;14
20316;Atmega328p;28x28;mergesort;int8_t;320;23
20317;Atmega328p;28x28;mergesort;int8_t;50;8
20318;Atmega328p;28x28;mergesort;int8_t;918;23
20319;Atmega328p;28x28;mergesort;int8_t;615;28
20320;Atmega328p;28x28;mergesort;int8_t;704;27
20321;Atmega328p;28x28;mergesort;int8_t;633;28
20322;Atmega328p;28x28;mergesort;int8_t;847;21
20323;Atmega328p;28x28;mergesort;int8_t;602;5
20324;Atmega328p;28x28;mergesort;int8_t;399;17
20325;Atmega328p;28x28;mergesort;int8_t;22;4
20326;Atmega328p;28x28;mergesort;int8_t;313;12
20327;Atmega328p;28x28;mergesort;int8_t;375;8
20328;Atmega328p;28x28;mergesort;int8_t;963;22
20329;Atmega328p;28x28;mergesort;int8_t;168;9
20330;Atmega328p;28x28;mergesort;int8_t;226;13
20331;Atmega328p;28x28;mergesort;int8_t;190;21
20332;Atmega328p;28x28;mergesort;int8_t;429;25
20333;Atmega328p;28x28;mergesort;int8_t;236;15
20334;Atmega328p;28x28;mergesort;int8_t;777;4
20335;Atmega328p;28x28;mergesort;int8_t;909;6
20336;Atmega328p;28x28;mergesort;int8_t;438;6
20337;Atmega328p;28x28;mergesort;int8_t;607;3
20338;Atmega328p;28x28;mergesort;int8_t;717;21
20339;Atmega328p;28x28;mergesort;int8_t;782;24
20340;Atmega328p;28x28;mergesort;int8_t;258;5
20341;Atmega328p;28x28;mergesort;int8_t;872;16
20342;Atmega328p;28x28;mergesort;int8_t;637;5
20343;Atmega328p;28x28;mergesort;int8_t;746;14
20344;Atmega328p;28x28;mergesort;int8_t;4;8
20345;Atmega328p;28x28;mergesort;int8_t;345;16
20346;Atmega328p;28x28;mergesort;int8_t;102;7
20347;Atmega328p;28x28;mergesort;int8_t;962;27
20348;Atmega328p;28x28;mergesort;int8_t;356;22
20349;Atmega328p;28x28;mergesort;int8_t;853;11
20350;Atmega328p;28x28;mergesort;int8_t;849;26
20351;Atmega328p;28x28;mergesort;int8_t;814;21
20352;Atmega328p;28x28;mergesort;int8_t;370;4
20353;Atmega328p;28x28;mergesort;int8_t;778;22
20354;Atmega328p;28x28;mergesort;int8_t;458;18
20355;Atmega328p;28x28;mergesort;int8_t;818;16
20356;Atmega328p;28x28;mergesort;int8_t;119;6
20357;Atmega328p;28x28;mergesort;int8_t;373;26
20358;Atmega328p;28x28;mergesort;int8_t;351;13
20359;Atmega328p;28x28;mergesort;int8_t;32;19
20360;Atmega328p;28x28;mergesort;int8_t;770;4
20361;Atmega328p;28x28;mergesort;int8_t;371;26
20362;Atmega328p;28x28;mergesort;int8_t;283;27
20363;Atmega328p;28x28;mergesort;int8_t;535;25
20364;Atmega328p;28x28;mergesort;int8_t;250;19
20365;Atmega328p;28x28;mergesort;int8_t;132;4
20366;Atmega328p;28x28;mergesort;int8_t;649;20
20367;Atmega328p;28x28;mergesort;int8_t;77;17
20368;Atmega328p;28x28;mergesort;int8_t;260;10
20369;Atmega328p;28x28;mergesort;int8_t;891;18
20370;Atmega328p;28x28;mergesort;int8_t;91;6
20371;Atmega328p;28x28;mergesort;int8_t;137;16
20372;Atmega328p;28x28;mergesort;int8_t;42;3
20373;Atmega328p;28x28;mergesort;int8_t;13;19
20374;Atmega328p;28x28;mergesort;int8_t;577;22
20375;Atmega328p;28x28;mergesort;int8_t;41;27
20376;Atmega328p;28x28;mergesort;int8_t;809;13
20377;Atmega328p;28x28;mergesort;int8_t;414;26
20378;Atmega328p;28x28;mergesort;int8_t;360;7
20379;Atmega328p;28x28;mergesort;int8_t;386;26
20380;Atmega328p;28x28;mergesort;int8_t;158;15
20381;Atmega328p;28x28;mergesort;int8_t;904;6
20382;Atmega328p;28x28;mergesort;int8_t;480;7
20383;Atmega328p;28x28;mergesort;int8_t;647;22
20384;Atmega328p;28x28;mergesort;int8_t;104;9
20385;Atmega328p;28x28;mergesort;int8_t;55;12
20386;Atmega328p;28x28;mergesort;int8_t;491;27
20387;Atmega328p;28x28;mergesort;int8_t;391;8
20388;Atmega328p;28x28;mergesort;int8_t;972;14
20389;Atmega328p;28x28;mergesort;int8_t;571;21
20390;Atmega328p;28x28;mergesort;int8_t;940;10
20391;Atmega328p;28x28;mergesort;int8_t;861;21
20392;Atmega328p;28x28;mergesort;int8_t;324;19
20393;Atmega328p;28x28;mergesort;int8_t;549;19
20394;Atmega328p;28x28;mergesort;int8_t;170;16
20395;Atmega328p;28x28;mergesort;int8_t;269;6
20396;Atmega328p;28x28;mergesort;int8_t;442;22
20397;Atmega328p;28x28;mergesort;int8_t;520;24
20398;Atmega328p;28x28;mergesort;int8_t;455;5
20399;Atmega328p;28x28;mergesort;int8_t;31;2
20400;Atmega328p;28x28;mergesort;int8_t;971;18
20401;Atmega328p;28x28;mergesort;int8_t;397;26
20402;Atmega328p;28x28;mergesort;int8_t;254;24
20403;Atmega328p;28x28;mergesort;int8_t;616;9
20404;Atmega328p;28x28;mergesort;int8_t;66;9
20405;Atmega328p;28x28;mergesort;int8_t;943;15
20406;Atmega328p;28x28;mergesort;int8_t;117;2
20407;Atmega328p;28x28;mergesort;int8_t;451;26
20408;Atmega328p;28x28;mergesort;int8_t;643;11
20409;Atmega328p;28x28;mergesort;int8_t;688;15
20410;Atmega328p;28x28;mergesort;int8_t;569;16
20411;Atmega328p;28x28;mergesort;int8_t;745;15
20412;Atmega328p;28x28;mergesort;int8_t;65;13
20413;Atmega328p;28x28;mergesort;int8_t;980;26
20414;Atmega328p;28x28;mergesort;int8_t;982;8
20415;Atmega328p;28x28;mergesort;int8_t;62;25
20416;Atmega328p;28x28;mergesort;int8_t;789;22
20417;Atmega328p;28x28;mergesort;int8_t;401;19
20418;Atmega328p;28x28;mergesort;int8_t;21;6
20419;Atmega328p;28x28;mergesort;int8_t;598;16
20420;Atmega328p;28x28;mergesort;int8_t;273;9
20421;Atmega328p;28x28;mergesort;int8_t;534;9
20422;Atmega328p;28x28;mergesort;int8_t;118;2
20423;Atmega328p;28x28;mergesort;int8_t;141;14
20424;Atmega328p;28x28;mergesort;int8_t;366;13
20425;Atmega328p;28x28;mergesort;int8_t;222;10
20426;Atmega328p;28x28;mergesort;int8_t;876;13
20427;Atmega328p;28x28;mergesort;int8_t;700;7
20428;Atmega328p;28x28;mergesort;int8_t;95;14
20429;Atmega328p;28x28;mergesort;int8_t;806;20
20430;Atmega328p;28x28;mergesort;int8_t;671;5
20431;Atmega328p;28x28;mergesort;int8_t;816;3
20432;Atmega328p;28x28;mergesort;int8_t;630;9
20433;Atmega328p;28x28;mergesort;int8_t;433;4
20434;Atmega328p;28x28;mergesort;int8_t;905;11
20435;Atmega328p;28x28;mergesort;int8_t;84;12
20436;Atmega328p;28x28;mergesort;int8_t;233;10
20437;Atmega328p;28x28;mergesort;int8_t;664;19
20438;Atmega328p;28x28;mergesort;int8_t;162;24
20439;Atmega328p;28x28;mergesort;int8_t;681;15
20440;Atmega328p;28x28;mergesort;int8_t;542;5
20441;Atmega328p;28x28;mergesort;int8_t;169;16
20442;Atmega328p;28x28;mergesort;int8_t;660;20
20443;Atmega328p;28x28;mergesort;int8_t;488;6
20444;Atmega328p;28x28;mergesort;int8_t;894;20
20445;Atmega328p;28x28;mergesort;int8_t;828;16
20446;Atmega328p;28x28;mergesort;int8_t;537;20
20447;Atmega328p;28x28;mergesort;int8_t;845;8
20448;Atmega328p;28x28;mergesort;int8_t;584;24
20449;Atmega328p;28x28;mergesort;int8_t;457;13
20450;Atmega328p;28x28;mergesort;int8_t;499;4
20451;Atmega328p;28x28;mergesort;int8_t;369;8
20452;Atmega328p;28x28;mergesort;int8_t;58;19
20453;Atmega328p;28x28;mergesort;int8_t;64;7
20454;Atmega328p;28x28;mergesort;int8_t;196;15
20455;Atmega328p;28x28;mergesort;int8_t;462;23
20456;Atmega328p;28x28;mergesort;int8_t;343;6
20457;Atmega328p;28x28;mergesort;int8_t;262;3
20458;Atmega328p;28x28;mergesort;int8_t;966;8
20459;Atmega328p;28x28;mergesort;int8_t;261;3
20460;Atmega328p;28x28;mergesort;int8_t;349;18
20461;Atmega328p;28x28;mergesort;int8_t;263;23
20462;Atmega328p;28x28;mergesort;int8_t;801;7
20463;Atmega328p;28x28;mergesort;int8_t;292;7
20464;Atmega328p;28x28;mergesort;int8_t;786;12
20465;Atmega328p;28x28;mergesort;int8_t;101;16
20466;Atmega328p;28x28;mergesort;int8_t;691;12
20467;Atmega328p;28x28;mergesort;int8_t;926;20
20468;Atmega328p;28x28;mergesort;int8_t;754;7
20469;Atmega328p;28x28;mergesort;int8_t;215;22
20470;Atmega328p;28x28;mergesort;int8_t;977;13
20471;Atmega328p;28x28;mergesort;int8_t;850;4
20472;Atmega328p;28x28;mergesort;int8_t;646;24
20473;Atmega328p;28x28;mergesort;int8_t;628;28
20474;Atmega328p;28x28;mergesort;int8_t;941;15
20475;Atmega328p;28x28;mergesort;int8_t;353;12
20476;Atmega328p;28x28;mergesort;int8_t;690;2
20477;Atmega328p;28x28;mergesort;int8_t;961;20
20478;Atmega328p;28x28;mergesort;int8_t;331;13
20479;Atmega328p;28x28;mergesort;int8_t;377;26
20480;Atmega328p;28x28;mergesort;int8_t;128;5
20481;Atmega328p;28x28;mergesort;int8_t;336;26
20482;Atmega328p;28x28;mergesort;int8_t;632;19
20483;Atmega328p;28x28;mergesort;int8_t;166;6
20484;Atmega328p;28x28;mergesort;int8_t;744;3
20485;Atmega328p;28x28;mergesort;int8_t;837;27
20486;Atmega328p;28x28;mergesort;int8_t;807;25
20487;Atmega328p;28x28;mergesort;int8_t;838;26
20488;Atmega328p;28x28;mergesort;int8_t;723;14
20489;Atmega328p;28x28;mergesort;int8_t;874;28
20490;Atmega328p;28x28;mergesort;int8_t;627;26
20491;Atmega328p;28x28;mergesort;int8_t;555;6
20492;Atmega328p;28x28;mergesort;int8_t;446;11
20493;Atmega328p;28x28;mergesort;int8_t;716;26
20494;Atmega328p;28x28;mergesort;int8_t;240;23
20495;Atmega328p;28x28;mergesort;int8_t;140;17
20496;Atmega328p;28x28;mergesort;int8_t;317;9
20497;Atmega328p;28x28;mergesort;int8_t;83;23
20498;Atmega328p;28x28;mergesort;int8_t;696;25
20499;Atmega328p;28x28;mergesort;int8_t;413;15
20500;Atmega328p;28x28;mergesort;int8_t;94;12
20501;Atmega328p;28x28;mergesort;int8_t;937;11
20502;Atmega328p;28x28;mergesort;int8_t;199;7
20503;Atmega328p;28x28;mergesort;int8_t;596;6
20504;Atmega328p;28x28;mergesort;int8_t;0;28
20505;Atmega328p;28x28;mergesort;int8_t;953;9
20506;Atmega328p;28x28;mergesort;int8_t;906;6
20507;Atmega328p;28x28;mergesort;int8_t;742;23
20508;Atmega328p;28x28;mergesort;int8_t;396;4
20509;Atmega328p;28x28;mergesort;int8_t;159;24
20510;Atmega328p;28x28;mergesort;int8_t;238;27
20511;Atmega328p;28x28;mergesort;int8_t;136;3
20512;Atmega328p;28x28;mergesort;int8_t;915;11
20513;Atmega328p;28x28;mergesort;int8_t;99;22
20514;Atmega328p;28x28;mergesort;int8_t;771;28
20515;Atmega328p;28x28;mergesort;int8_t;96;22
20516;Atmega328p;28x28;mergesort;int8_t;768;20
20517;Atmega328p;28x28;mergesort;int8_t;67;14
20518;Atmega328p;28x28;mergesort;int8_t;565;24
20519;Atmega328p;28x28;mergesort;int8_t;848;18
20520;Atmega328p;28x28;mergesort;int8_t;114;9
20521;Atmega328p;28x28;mergesort;int8_t;61;8
20522;Atmega328p;28x28;mergesort;int8_t;511;5
20523;Atmega328p;28x28;mergesort;int8_t;729;8
20524;Atmega328p;28x28;mergesort;int8_t;460;17
20525;Atmega328p;28x28;mergesort;int8_t;832;28
20526;Atmega328p;28x28;mergesort;int8_t;348;27
20527;Atmega328p;28x28;mergesort;int8_t;182;6
20528;Atmega328p;28x28;mergesort;int8_t;986;20
20529;Atmega328p;28x28;mergesort;int8_t;180;28
20530;Atmega328p;28x28;mergesort;int8_t;930;13
20531;Atmega328p;28x28;mergesort;int8_t;274;24
20532;Atmega328p;28x28;mergesort;int8_t;309;7
20533;Atmega328p;28x28;mergesort;int8_t;496;20
20534;Atmega328p;28x28;mergesort;int8_t;165;14
20535;Atmega328p;28x28;mergesort;int8_t;553;6
20536;Atmega328p;28x28;mergesort;int8_t;870;27
20537;Atmega328p;28x28;mergesort;int8_t;795;23
20538;Atmega328p;28x28;mergesort;int8_t;361;27
20539;Atmega328p;28x28;mergesort;int8_t;302;22
20540;Atmega328p;28x28;mergesort;int8_t;586;25
20541;Atmega328p;28x28;mergesort;int8_t;880;16
20542;Atmega328p;28x28;mergesort;int8_t;665;13
20543;Atmega328p;28x28;mergesort;int8_t;527;10
20544;Atmega328p;28x28;mergesort;int8_t;372;11
20545;Atmega328p;28x28;mergesort;int8_t;382;18
20546;Atmega328p;28x28;mergesort;int8_t;43;6
20547;Atmega328p;28x28;mergesort;int8_t;935;20
20548;Atmega328p;28x28;mergesort;int8_t;2;15
20549;Atmega328p;28x28;mergesort;int8_t;790;12
20550;Atmega328p;28x28;mergesort;int8_t;152;6
20551;Atmega328p;28x28;mergesort;int8_t;871;3
20552;Atmega328p;28x28;mergesort;int8_t;434;26
20553;Atmega328p;28x28;mergesort;int8_t;775;27
20554;Atmega328p;28x28;mergesort;int8_t;500;5
20555;Atmega328p;28x28;mergesort;int8_t;220;23
20556;Atmega328p;28x28;mergesort;int8_t;875;19
20557;Atmega328p;28x28;mergesort;int8_t;249;19
20558;Atmega328p;28x28;mergesort;int8_t;808;16
20559;Atmega328p;28x28;mergesort;int8_t;859;5
20560;Atmega328p;28x28;mergesort;int8_t;539;2
20561;Atmega328p;28x28;mergesort;int8_t;635;12
20562;Atmega328p;28x28;mergesort;int8_t;311;16
20563;Atmega328p;28x28;mergesort;int8_t;183;11
20564;Atmega328p;28x28;mergesort;int8_t;54;10
20565;Atmega328p;28x28;mergesort;int8_t;390;14
20566;Atmega328p;28x28;mergesort;int8_t;890;18
20567;Atmega328p;28x28;mergesort;int8_t;711;22
20568;Atmega328p;28x28;mergesort;int8_t;471;16
20569;Atmega328p;28x28;mergesort;int8_t;995;9
20570;Atmega328p;28x28;mergesort;int8_t;443;24
20571;Atmega328p;28x28;mergesort;int8_t;464;6
20572;Atmega328p;28x28;mergesort;int8_t;774;17
20573;Atmega328p;28x28;mergesort;int8_t;200;28
20574;Atmega328p;28x28;mergesort;int8_t;747;3
20575;Atmega328p;28x28;mergesort;int8_t;758;10
20576;Atmega328p;28x28;mergesort;int8_t;30;14
20577;Atmega328p;28x28;mergesort;int8_t;820;6
20578;Atmega328p;28x28;mergesort;int8_t;393;23
20579;Atmega328p;28x28;mergesort;int8_t;576;18
20580;Atmega328p;28x28;mergesort;int8_t;445;13
20581;Atmega328p;28x28;mergesort;int8_t;662;13
20582;Atmega328p;28x28;mergesort;int8_t;403;18
20583;Atmega328p;28x28;mergesort;int8_t;640;14
20584;Atmega328p;28x28;mergesort;int8_t;59;13
20585;Atmega328p;28x28;mergesort;int8_t;490;28
20586;Atmega328p;28x28;mergesort;int8_t;194;10
20587;Atmega328p;28x28;mergesort;int8_t;751;15
20588;Atmega328p;28x28;mergesort;int8_t;663;28
20589;Atmega328p;28x28;mergesort;int8_t;938;23
20590;Atmega328p;28x28;mergesort;int8_t;532;4
20591;Atmega328p;28x28;mergesort;int8_t;885;12
20592;Atmega328p;28x28;mergesort;int8_t;713;5
20593;Atmega328p;28x28;mergesort;int8_t;193;21
