;DEVICE;BOARD;FUNCTION;DATA_TYPE;inputName;text;data;bss
38368;thumbulator;ARMV6-M;kruskal;int8_t;266;1780;324;26
38369;thumbulator;ARMV6-M;kruskal;int8_t;448;1674;26;13
38370;thumbulator;ARMV6-M;kruskal;int8_t;934;1776;576;32
38371;thumbulator;ARMV6-M;kruskal;int8_t;531;1650;730;35
38372;thumbulator;ARMV6-M;kruskal;int8_t;224;1650;122;19
38373;thumbulator;ARMV6-M;kruskal;int8_t;686;1650;730;35
38374;thumbulator;ARMV6-M;kruskal;int8_t;927;1650;442;29
38375;thumbulator;ARMV6-M;kruskal;int8_t;407;1650;484;30
38376;thumbulator;ARMV6-M;kruskal;int8_t;76;1650;530;31
38377;thumbulator;ARMV6-M;kruskal;int8_t;949;1650;784;36
38378;thumbulator;ARMV6-M;kruskal;int8_t;969;1650;362;27
38379;thumbulator;ARMV6-M;kruskal;int8_t;781;1650;170;21
38380;thumbulator;ARMV6-M;kruskal;int8_t;7;1724;144;20
38381;thumbulator;ARMV6-M;kruskal;int8_t;683;1724;144;20
38382;thumbulator;ARMV6-M;kruskal;int8_t;376;1650;484;30
38383;thumbulator;ARMV6-M;kruskal;int8_t;877;1848;196;22
38384;thumbulator;ARMV6-M;kruskal;int8_t;654;1724;50;15
38385;thumbulator;ARMV6-M;kruskal;int8_t;508;1650;170;21
38386;thumbulator;ARMV6-M;kruskal;int8_t;332;1780;324;26
38387;thumbulator;ARMV6-M;kruskal;int8_t;281;1650;484;30
38388;thumbulator;ARMV6-M;kruskal;int8_t;381;1650;530;31
38389;thumbulator;ARMV6-M;kruskal;int8_t;769;1650;400;28
38390;thumbulator;ARMV6-M;kruskal;int8_t;701;1650;442;29
38391;thumbulator;ARMV6-M;kruskal;int8_t;855;1724;82;17
38392;thumbulator;ARMV6-M;kruskal;int8_t;320;1650;290;25
38393;thumbulator;ARMV6-M;kruskal;int8_t;50;1728;100;18
38394;thumbulator;ARMV6-M;kruskal;int8_t;918;1650;730;35
38395;thumbulator;ARMV6-M;kruskal;int8_t;615;1648;64;16
38396;thumbulator;ARMV6-M;kruskal;int8_t;704;1650;290;25
38397;thumbulator;ARMV6-M;kruskal;int8_t;633;1552;4;10
38398;thumbulator;ARMV6-M;kruskal;int8_t;847;1648;256;24
38399;thumbulator;ARMV6-M;kruskal;int8_t;602;1780;324;26
38400;thumbulator;ARMV6-M;kruskal;int8_t;399;1650;730;35
38401;thumbulator;ARMV6-M;kruskal;int8_t;22;1648;256;24
38402;thumbulator;ARMV6-M;kruskal;int8_t;313;1724;144;20
38403;thumbulator;ARMV6-M;kruskal;int8_t;375;1648;256;24
38404;thumbulator;ARMV6-M;kruskal;int8_t;963;1650;400;28
38405;thumbulator;ARMV6-M;kruskal;int8_t;168;1776;576;32
38406;thumbulator;ARMV6-M;kruskal;int8_t;226;1650;362;27
38407;thumbulator;ARMV6-M;kruskal;int8_t;190;1724;82;17
38408;thumbulator;ARMV6-M;kruskal;int8_t;429;1650;290;25
38409;thumbulator;ARMV6-M;kruskal;int8_t;236;1650;626;33
38410;thumbulator;ARMV6-M;kruskal;int8_t;777;1724;144;20
38411;thumbulator;ARMV6-M;kruskal;int8_t;909;1848;196;22
38412;thumbulator;ARMV6-M;kruskal;int8_t;438;1776;576;32
38413;thumbulator;ARMV6-M;kruskal;int8_t;607;1650;784;36
38414;thumbulator;ARMV6-M;kruskal;int8_t;717;1848;196;22
38415;thumbulator;ARMV6-M;kruskal;int8_t;782;1674;36;14
38416;thumbulator;ARMV6-M;kruskal;int8_t;258;1674;36;14
38417;thumbulator;ARMV6-M;kruskal;int8_t;872;1724;50;15
38418;thumbulator;ARMV6-M;kruskal;int8_t;637;1600;16;12
38419;thumbulator;ARMV6-M;kruskal;int8_t;746;1650;784;36
38420;thumbulator;ARMV6-M;kruskal;int8_t;4;1674;36;14
38421;thumbulator;ARMV6-M;kruskal;int8_t;345;1650;400;28
38422;thumbulator;ARMV6-M;kruskal;int8_t;102;1724;82;17
38423;thumbulator;ARMV6-M;kruskal;int8_t;962;1650;122;19
38424;thumbulator;ARMV6-M;kruskal;int8_t;356;1776;576;32
38425;thumbulator;ARMV6-M;kruskal;int8_t;853;1650;784;36
38426;thumbulator;ARMV6-M;kruskal;int8_t;849;1848;196;22
38427;thumbulator;ARMV6-M;kruskal;int8_t;814;1650;784;36
38428;thumbulator;ARMV6-M;kruskal;int8_t;370;1650;676;34
38429;thumbulator;ARMV6-M;kruskal;int8_t;778;1650;626;33
38430;thumbulator;ARMV6-M;kruskal;int8_t;458;1650;784;36
38431;thumbulator;ARMV6-M;kruskal;int8_t;818;1674;36;14
38432;thumbulator;ARMV6-M;kruskal;int8_t;119;1724;82;17
38433;thumbulator;ARMV6-M;kruskal;int8_t;373;1626;10;11
38434;thumbulator;ARMV6-M;kruskal;int8_t;351;1724;50;15
38435;thumbulator;ARMV6-M;kruskal;int8_t;32;1650;442;29
38436;thumbulator;ARMV6-M;kruskal;int8_t;770;1650;484;30
38437;thumbulator;ARMV6-M;kruskal;int8_t;371;1650;442;29
38438;thumbulator;ARMV6-M;kruskal;int8_t;283;1650;484;30
38439;thumbulator;ARMV6-M;kruskal;int8_t;535;1650;226;23
38440;thumbulator;ARMV6-M;kruskal;int8_t;250;1674;36;14
38441;thumbulator;ARMV6-M;kruskal;int8_t;132;1552;4;10
38442;thumbulator;ARMV6-M;kruskal;int8_t;649;1552;4;10
38443;thumbulator;ARMV6-M;kruskal;int8_t;77;1650;676;34
38444;thumbulator;ARMV6-M;kruskal;int8_t;260;1650;362;27
38445;thumbulator;ARMV6-M;kruskal;int8_t;891;1650;290;25
38446;thumbulator;ARMV6-M;kruskal;int8_t;91;1780;324;26
38447;thumbulator;ARMV6-M;kruskal;int8_t;137;1648;256;24
38448;thumbulator;ARMV6-M;kruskal;int8_t;42;1724;144;20
38449;thumbulator;ARMV6-M;kruskal;int8_t;13;1650;484;30
38450;thumbulator;ARMV6-M;kruskal;int8_t;577;1728;100;18
38451;thumbulator;ARMV6-M;kruskal;int8_t;41;1780;324;26
38452;thumbulator;ARMV6-M;kruskal;int8_t;809;1674;36;14
38453;thumbulator;ARMV6-M;kruskal;int8_t;414;1776;576;32
38454;thumbulator;ARMV6-M;kruskal;int8_t;360;1650;730;35
38455;thumbulator;ARMV6-M;kruskal;int8_t;386;1674;26;13
38456;thumbulator;ARMV6-M;kruskal;int8_t;158;1600;16;12
38457;thumbulator;ARMV6-M;kruskal;int8_t;904;1650;626;33
38458;thumbulator;ARMV6-M;kruskal;int8_t;480;1650;626;33
38459;thumbulator;ARMV6-M;kruskal;int8_t;647;1650;730;35
38460;thumbulator;ARMV6-M;kruskal;int8_t;104;1728;100;18
38461;thumbulator;ARMV6-M;kruskal;int8_t;55;1650;400;28
38462;thumbulator;ARMV6-M;kruskal;int8_t;491;1650;170;21
38463;thumbulator;ARMV6-M;kruskal;int8_t;391;1780;324;26
38464;thumbulator;ARMV6-M;kruskal;int8_t;972;1674;26;13
38465;thumbulator;ARMV6-M;kruskal;int8_t;571;1724;82;17
38466;thumbulator;ARMV6-M;kruskal;int8_t;940;1650;226;23
38467;thumbulator;ARMV6-M;kruskal;int8_t;861;1650;484;30
38468;thumbulator;ARMV6-M;kruskal;int8_t;324;1650;362;27
38469;thumbulator;ARMV6-M;kruskal;int8_t;549;1728;100;18
38470;thumbulator;ARMV6-M;kruskal;int8_t;170;1650;400;28
38471;thumbulator;ARMV6-M;kruskal;int8_t;269;1648;256;24
38472;thumbulator;ARMV6-M;kruskal;int8_t;442;1648;64;16
38473;thumbulator;ARMV6-M;kruskal;int8_t;520;1848;196;22
38474;thumbulator;ARMV6-M;kruskal;int8_t;455;1674;36;14
38475;thumbulator;ARMV6-M;kruskal;int8_t;31;1650;530;31
38476;thumbulator;ARMV6-M;kruskal;int8_t;971;1650;530;31
38477;thumbulator;ARMV6-M;kruskal;int8_t;397;1674;26;13
38478;thumbulator;ARMV6-M;kruskal;int8_t;254;1650;122;19
38479;thumbulator;ARMV6-M;kruskal;int8_t;616;1650;400;28
38480;thumbulator;ARMV6-M;kruskal;int8_t;66;1650;362;27
38481;thumbulator;ARMV6-M;kruskal;int8_t;943;1650;226;23
38482;thumbulator;ARMV6-M;kruskal;int8_t;117;1650;442;29
38483;thumbulator;ARMV6-M;kruskal;int8_t;451;1650;676;34
38484;thumbulator;ARMV6-M;kruskal;int8_t;643;1650;626;33
38485;thumbulator;ARMV6-M;kruskal;int8_t;688;1650;122;19
38486;thumbulator;ARMV6-M;kruskal;int8_t;569;1650;784;36
38487;thumbulator;ARMV6-M;kruskal;int8_t;745;1552;4;10
38488;thumbulator;ARMV6-M;kruskal;int8_t;65;1626;10;11
38489;thumbulator;ARMV6-M;kruskal;int8_t;980;1650;676;34
38490;thumbulator;ARMV6-M;kruskal;int8_t;982;1650;530;31
38491;thumbulator;ARMV6-M;kruskal;int8_t;62;1650;122;19
38492;thumbulator;ARMV6-M;kruskal;int8_t;789;1650;484;30
38493;thumbulator;ARMV6-M;kruskal;int8_t;401;1552;4;10
38494;thumbulator;ARMV6-M;kruskal;int8_t;21;1648;256;24
38495;thumbulator;ARMV6-M;kruskal;int8_t;598;1650;122;19
38496;thumbulator;ARMV6-M;kruskal;int8_t;273;1776;576;32
38497;thumbulator;ARMV6-M;kruskal;int8_t;534;1776;576;32
38498;thumbulator;ARMV6-M;kruskal;int8_t;118;1674;26;13
38499;thumbulator;ARMV6-M;kruskal;int8_t;141;1728;100;18
38500;thumbulator;ARMV6-M;kruskal;int8_t;366;1648;256;24
38501;thumbulator;ARMV6-M;kruskal;int8_t;222;1552;4;10
38502;thumbulator;ARMV6-M;kruskal;int8_t;876;1650;226;23
38503;thumbulator;ARMV6-M;kruskal;int8_t;700;1650;484;30
38504;thumbulator;ARMV6-M;kruskal;int8_t;95;1724;144;20
38505;thumbulator;ARMV6-M;kruskal;int8_t;806;1650;530;31
38506;thumbulator;ARMV6-M;kruskal;int8_t;671;1650;122;19
38507;thumbulator;ARMV6-M;kruskal;int8_t;816;1626;10;11
38508;thumbulator;ARMV6-M;kruskal;int8_t;630;1724;144;20
38509;thumbulator;ARMV6-M;kruskal;int8_t;433;1650;442;29
38510;thumbulator;ARMV6-M;kruskal;int8_t;905;1650;170;21
38511;thumbulator;ARMV6-M;kruskal;int8_t;84;1724;50;15
38512;thumbulator;ARMV6-M;kruskal;int8_t;233;1650;484;30
38513;thumbulator;ARMV6-M;kruskal;int8_t;664;1650;530;31
38514;thumbulator;ARMV6-M;kruskal;int8_t;162;1650;290;25
38515;thumbulator;ARMV6-M;kruskal;int8_t;681;1724;144;20
38516;thumbulator;ARMV6-M;kruskal;int8_t;542;1650;530;31
38517;thumbulator;ARMV6-M;kruskal;int8_t;169;1648;256;24
38518;thumbulator;ARMV6-M;kruskal;int8_t;660;1650;730;35
38519;thumbulator;ARMV6-M;kruskal;int8_t;488;1552;4;10
38520;thumbulator;ARMV6-M;kruskal;int8_t;894;1724;50;15
38521;thumbulator;ARMV6-M;kruskal;int8_t;828;1728;100;18
38522;thumbulator;ARMV6-M;kruskal;int8_t;537;1650;400;28
38523;thumbulator;ARMV6-M;kruskal;int8_t;845;1626;10;11
38524;thumbulator;ARMV6-M;kruskal;int8_t;584;1724;50;15
38525;thumbulator;ARMV6-M;kruskal;int8_t;457;1650;290;25
38526;thumbulator;ARMV6-M;kruskal;int8_t;499;1728;100;18
38527;thumbulator;ARMV6-M;kruskal;int8_t;369;1650;784;36
38528;thumbulator;ARMV6-M;kruskal;int8_t;58;1650;730;35
38529;thumbulator;ARMV6-M;kruskal;int8_t;64;1650;122;19
38530;thumbulator;ARMV6-M;kruskal;int8_t;196;1780;324;26
38531;thumbulator;ARMV6-M;kruskal;int8_t;462;1626;10;11
38532;thumbulator;ARMV6-M;kruskal;int8_t;343;1650;626;33
38533;thumbulator;ARMV6-M;kruskal;int8_t;262;1650;626;33
38534;thumbulator;ARMV6-M;kruskal;int8_t;966;1650;442;29
38535;thumbulator;ARMV6-M;kruskal;int8_t;261;1724;50;15
38536;thumbulator;ARMV6-M;kruskal;int8_t;349;1780;324;26
38537;thumbulator;ARMV6-M;kruskal;int8_t;263;1648;256;24
38538;thumbulator;ARMV6-M;kruskal;int8_t;801;1600;16;12
38539;thumbulator;ARMV6-M;kruskal;int8_t;292;1728;100;18
38540;thumbulator;ARMV6-M;kruskal;int8_t;786;1650;484;30
38541;thumbulator;ARMV6-M;kruskal;int8_t;101;1650;626;33
38542;thumbulator;ARMV6-M;kruskal;int8_t;691;1724;144;20
38543;thumbulator;ARMV6-M;kruskal;int8_t;926;1650;676;34
38544;thumbulator;ARMV6-M;kruskal;int8_t;754;1674;26;13
38545;thumbulator;ARMV6-M;kruskal;int8_t;215;1648;64;16
38546;thumbulator;ARMV6-M;kruskal;int8_t;977;1650;530;31
38547;thumbulator;ARMV6-M;kruskal;int8_t;850;1650;784;36
38548;thumbulator;ARMV6-M;kruskal;int8_t;646;1650;676;34
38549;thumbulator;ARMV6-M;kruskal;int8_t;628;1650;784;36
38550;thumbulator;ARMV6-M;kruskal;int8_t;941;1650;530;31
38551;thumbulator;ARMV6-M;kruskal;int8_t;353;1650;362;27
38552;thumbulator;ARMV6-M;kruskal;int8_t;690;1626;10;11
38553;thumbulator;ARMV6-M;kruskal;int8_t;961;1650;442;29
38554;thumbulator;ARMV6-M;kruskal;int8_t;331;1650;676;34
38555;thumbulator;ARMV6-M;kruskal;int8_t;377;1650;676;34
38556;thumbulator;ARMV6-M;kruskal;int8_t;128;1728;100;18
38557;thumbulator;ARMV6-M;kruskal;int8_t;336;1650;400;28
38558;thumbulator;ARMV6-M;kruskal;int8_t;632;1728;100;18
38559;thumbulator;ARMV6-M;kruskal;int8_t;166;1650;730;35
38560;thumbulator;ARMV6-M;kruskal;int8_t;744;1552;4;10
38561;thumbulator;ARMV6-M;kruskal;int8_t;837;1650;626;33
38562;thumbulator;ARMV6-M;kruskal;int8_t;807;1650;170;21
38563;thumbulator;ARMV6-M;kruskal;int8_t;838;1650;784;36
38564;thumbulator;ARMV6-M;kruskal;int8_t;723;1728;100;18
38565;thumbulator;ARMV6-M;kruskal;int8_t;874;1674;36;14
38566;thumbulator;ARMV6-M;kruskal;int8_t;627;1626;10;11
38567;thumbulator;ARMV6-M;kruskal;int8_t;555;1724;50;15
38568;thumbulator;ARMV6-M;kruskal;int8_t;446;1728;100;18
38569;thumbulator;ARMV6-M;kruskal;int8_t;716;1650;484;30
38570;thumbulator;ARMV6-M;kruskal;int8_t;240;1650;290;25
38571;thumbulator;ARMV6-M;kruskal;int8_t;140;1650;676;34
38572;thumbulator;ARMV6-M;kruskal;int8_t;317;1650;400;28
38573;thumbulator;ARMV6-M;kruskal;int8_t;83;1674;26;13
38574;thumbulator;ARMV6-M;kruskal;int8_t;696;1728;100;18
38575;thumbulator;ARMV6-M;kruskal;int8_t;413;1600;16;12
38576;thumbulator;ARMV6-M;kruskal;int8_t;94;1650;484;30
38577;thumbulator;ARMV6-M;kruskal;int8_t;937;1650;676;34
38578;thumbulator;ARMV6-M;kruskal;int8_t;199;1626;10;11
38579;thumbulator;ARMV6-M;kruskal;int8_t;596;1650;170;21
38580;thumbulator;ARMV6-M;kruskal;int8_t;0;1650;626;33
38581;thumbulator;ARMV6-M;kruskal;int8_t;953;1848;196;22
38582;thumbulator;ARMV6-M;kruskal;int8_t;906;1848;196;22
38583;thumbulator;ARMV6-M;kruskal;int8_t;742;1650;226;23
38584;thumbulator;ARMV6-M;kruskal;int8_t;396;1650;626;33
38585;thumbulator;ARMV6-M;kruskal;int8_t;159;1600;16;12
38586;thumbulator;ARMV6-M;kruskal;int8_t;238;1626;10;11
38587;thumbulator;ARMV6-M;kruskal;int8_t;136;1552;4;10
38588;thumbulator;ARMV6-M;kruskal;int8_t;915;1650;362;27
38589;thumbulator;ARMV6-M;kruskal;int8_t;99;1650;484;30
38590;thumbulator;ARMV6-M;kruskal;int8_t;771;1650;226;23
38591;thumbulator;ARMV6-M;kruskal;int8_t;96;1650;730;35
38592;thumbulator;ARMV6-M;kruskal;int8_t;768;1674;36;14
38593;thumbulator;ARMV6-M;kruskal;int8_t;67;1626;10;11
38594;thumbulator;ARMV6-M;kruskal;int8_t;565;1650;122;19
38595;thumbulator;ARMV6-M;kruskal;int8_t;848;1648;64;16
38596;thumbulator;ARMV6-M;kruskal;int8_t;114;1648;256;24
38597;thumbulator;ARMV6-M;kruskal;int8_t;61;1650;170;21
38598;thumbulator;ARMV6-M;kruskal;int8_t;511;1650;362;27
38599;thumbulator;ARMV6-M;kruskal;int8_t;729;1648;256;24
38600;thumbulator;ARMV6-M;kruskal;int8_t;460;1724;82;17
38601;thumbulator;ARMV6-M;kruskal;int8_t;832;1600;16;12
38602;thumbulator;ARMV6-M;kruskal;int8_t;348;1780;324;26
38603;thumbulator;ARMV6-M;kruskal;int8_t;182;1650;530;31
38604;thumbulator;ARMV6-M;kruskal;int8_t;986;1650;400;28
38605;thumbulator;ARMV6-M;kruskal;int8_t;180;1650;530;31
38606;thumbulator;ARMV6-M;kruskal;int8_t;930;1626;10;11
38607;thumbulator;ARMV6-M;kruskal;int8_t;274;1650;362;27
38608;thumbulator;ARMV6-M;kruskal;int8_t;309;1724;144;20
38609;thumbulator;ARMV6-M;kruskal;int8_t;496;1728;100;18
38610;thumbulator;ARMV6-M;kruskal;int8_t;165;1650;676;34
38611;thumbulator;ARMV6-M;kruskal;int8_t;553;1724;50;15
38612;thumbulator;ARMV6-M;kruskal;int8_t;870;1728;100;18
38613;thumbulator;ARMV6-M;kruskal;int8_t;795;1776;576;32
38614;thumbulator;ARMV6-M;kruskal;int8_t;361;1648;256;24
38615;thumbulator;ARMV6-M;kruskal;int8_t;302;1674;36;14
38616;thumbulator;ARMV6-M;kruskal;int8_t;586;1650;484;30
38617;thumbulator;ARMV6-M;kruskal;int8_t;880;1650;170;21
38618;thumbulator;ARMV6-M;kruskal;int8_t;665;1724;144;20
38619;thumbulator;ARMV6-M;kruskal;int8_t;527;1600;16;12
38620;thumbulator;ARMV6-M;kruskal;int8_t;372;1674;36;14
38621;thumbulator;ARMV6-M;kruskal;int8_t;382;1650;530;31
38622;thumbulator;ARMV6-M;kruskal;int8_t;43;1724;50;15
38623;thumbulator;ARMV6-M;kruskal;int8_t;935;1848;196;22
38624;thumbulator;ARMV6-M;kruskal;int8_t;2;1724;144;20
38625;thumbulator;ARMV6-M;kruskal;int8_t;790;1724;82;17
38626;thumbulator;ARMV6-M;kruskal;int8_t;152;1648;64;16
38627;thumbulator;ARMV6-M;kruskal;int8_t;871;1776;576;32
38628;thumbulator;ARMV6-M;kruskal;int8_t;434;1724;144;20
38629;thumbulator;ARMV6-M;kruskal;int8_t;775;1650;730;35
38630;thumbulator;ARMV6-M;kruskal;int8_t;500;1650;484;30
38631;thumbulator;ARMV6-M;kruskal;int8_t;220;1650;290;25
38632;thumbulator;ARMV6-M;kruskal;int8_t;875;1724;82;17
38633;thumbulator;ARMV6-M;kruskal;int8_t;249;1626;10;11
38634;thumbulator;ARMV6-M;kruskal;int8_t;808;1674;36;14
38635;thumbulator;ARMV6-M;kruskal;int8_t;859;1724;144;20
38636;thumbulator;ARMV6-M;kruskal;int8_t;539;1650;530;31
38637;thumbulator;ARMV6-M;kruskal;int8_t;635;1650;530;31
38638;thumbulator;ARMV6-M;kruskal;int8_t;311;1728;100;18
38639;thumbulator;ARMV6-M;kruskal;int8_t;183;1650;530;31
38640;thumbulator;ARMV6-M;kruskal;int8_t;54;1600;16;12
38641;thumbulator;ARMV6-M;kruskal;int8_t;390;1600;16;12
38642;thumbulator;ARMV6-M;kruskal;int8_t;890;1600;16;12
38643;thumbulator;ARMV6-M;kruskal;int8_t;711;1650;362;27
38644;thumbulator;ARMV6-M;kruskal;int8_t;471;1650;122;19
38645;thumbulator;ARMV6-M;kruskal;int8_t;995;1650;290;25
38646;thumbulator;ARMV6-M;kruskal;int8_t;443;1776;576;32
38647;thumbulator;ARMV6-M;kruskal;int8_t;464;1626;10;11
38648;thumbulator;ARMV6-M;kruskal;int8_t;774;1780;324;26
38649;thumbulator;ARMV6-M;kruskal;int8_t;200;1728;100;18
38650;thumbulator;ARMV6-M;kruskal;int8_t;747;1848;196;22
38651;thumbulator;ARMV6-M;kruskal;int8_t;758;1650;442;29
38652;thumbulator;ARMV6-M;kruskal;int8_t;30;1648;256;24
38653;thumbulator;ARMV6-M;kruskal;int8_t;820;1848;196;22
38654;thumbulator;ARMV6-M;kruskal;int8_t;393;1650;530;31
38655;thumbulator;ARMV6-M;kruskal;int8_t;576;1648;64;16
38656;thumbulator;ARMV6-M;kruskal;int8_t;445;1648;64;16
38657;thumbulator;ARMV6-M;kruskal;int8_t;662;1648;256;24
38658;thumbulator;ARMV6-M;kruskal;int8_t;403;1728;100;18
38659;thumbulator;ARMV6-M;kruskal;int8_t;640;1650;484;30
38660;thumbulator;ARMV6-M;kruskal;int8_t;59;1650;122;19
38661;thumbulator;ARMV6-M;kruskal;int8_t;490;1674;36;14
38662;thumbulator;ARMV6-M;kruskal;int8_t;194;1648;256;24
38663;thumbulator;ARMV6-M;kruskal;int8_t;751;1650;730;35
38664;thumbulator;ARMV6-M;kruskal;int8_t;663;1648;64;16
38665;thumbulator;ARMV6-M;kruskal;int8_t;938;1650;122;19
38666;thumbulator;ARMV6-M;kruskal;int8_t;532;1650;122;19
38667;thumbulator;ARMV6-M;kruskal;int8_t;885;1650;784;36
38668;thumbulator;ARMV6-M;kruskal;int8_t;713;1674;36;14
38669;thumbulator;ARMV6-M;kruskal;int8_t;193;1650;676;34
38670;thumbulator;ARMV6-M;kruskal;int8_t;650;1650;484;30
38671;thumbulator;ARMV6-M;kruskal;int8_t;564;1674;36;14
38672;thumbulator;ARMV6-M;kruskal;int8_t;267;1776;576;32
38673;thumbulator;ARMV6-M;kruskal;int8_t;147;1626;10;11
38674;thumbulator;ARMV6-M;kruskal;int8_t;709;1650;784;36
38675;thumbulator;ARMV6-M;kruskal;int8_t;857;1674;36;14
38676;thumbulator;ARMV6-M;kruskal;int8_t;334;1724;50;15
38677;thumbulator;ARMV6-M;kruskal;int8_t;965;1650;530;31
38678;thumbulator;ARMV6-M;kruskal;int8_t;824;1650;226;23
38679;thumbulator;ARMV6-M;kruskal;int8_t;784;1650;484;30
38680;thumbulator;ARMV6-M;kruskal;int8_t;229;1650;730;35
38681;thumbulator;ARMV6-M;kruskal;int8_t;538;1650;484;30
38682;thumbulator;ARMV6-M;kruskal;int8_t;463;1648;64;16
38683;thumbulator;ARMV6-M;kruskal;int8_t;741;1650;676;34
38684;thumbulator;ARMV6-M;kruskal;int8_t;85;1728;100;18
38685;thumbulator;ARMV6-M;kruskal;int8_t;493;1776;576;32
38686;thumbulator;ARMV6-M;kruskal;int8_t;794;1600;16;12
38687;thumbulator;ARMV6-M;kruskal;int8_t;202;1724;50;15
38688;thumbulator;ARMV6-M;kruskal;int8_t;74;1650;626;33
38689;thumbulator;ARMV6-M;kruskal;int8_t;410;1848;196;22
38690;thumbulator;ARMV6-M;kruskal;int8_t;469;1650;442;29
38691;thumbulator;ARMV6-M;kruskal;int8_t;394;1648;256;24
38692;thumbulator;ARMV6-M;kruskal;int8_t;149;1650;730;35
38693;thumbulator;ARMV6-M;kruskal;int8_t;945;1728;100;18
38694;thumbulator;ARMV6-M;kruskal;int8_t;293;1848;196;22
38695;thumbulator;ARMV6-M;kruskal;int8_t;456;1648;64;16
38696;thumbulator;ARMV6-M;kruskal;int8_t;975;1650;784;36
38697;thumbulator;ARMV6-M;kruskal;int8_t;547;1776;576;32
38698;thumbulator;ARMV6-M;kruskal;int8_t;164;1650;362;27
38699;thumbulator;ARMV6-M;kruskal;int8_t;720;1674;26;13
38700;thumbulator;ARMV6-M;kruskal;int8_t;833;1650;730;35
38701;thumbulator;ARMV6-M;kruskal;int8_t;90;1650;362;27
38702;thumbulator;ARMV6-M;kruskal;int8_t;954;1724;82;17
38703;thumbulator;ARMV6-M;kruskal;int8_t;483;1600;16;12
38704;thumbulator;ARMV6-M;kruskal;int8_t;990;1674;36;14
38705;thumbulator;ARMV6-M;kruskal;int8_t;113;1648;256;24
38706;thumbulator;ARMV6-M;kruskal;int8_t;878;1650;626;33
38707;thumbulator;ARMV6-M;kruskal;int8_t;942;1626;10;11
38708;thumbulator;ARMV6-M;kruskal;int8_t;126;1650;626;33
38709;thumbulator;ARMV6-M;kruskal;int8_t;666;1552;4;10
38710;thumbulator;ARMV6-M;kruskal;int8_t;960;1650;626;33
38711;thumbulator;ARMV6-M;kruskal;int8_t;783;1724;144;20
38712;thumbulator;ARMV6-M;kruskal;int8_t;735;1648;256;24
38713;thumbulator;ARMV6-M;kruskal;int8_t;439;1650;226;23
38714;thumbulator;ARMV6-M;kruskal;int8_t;860;1650;784;36
38715;thumbulator;ARMV6-M;kruskal;int8_t;18;1648;256;24
38716;thumbulator;ARMV6-M;kruskal;int8_t;173;1776;576;32
38717;thumbulator;ARMV6-M;kruskal;int8_t;454;1650;730;35
38718;thumbulator;ARMV6-M;kruskal;int8_t;176;1724;82;17
38719;thumbulator;ARMV6-M;kruskal;int8_t;698;1650;226;23
38720;thumbulator;ARMV6-M;kruskal;int8_t;869;1650;784;36
38721;thumbulator;ARMV6-M;kruskal;int8_t;697;1728;100;18
38722;thumbulator;ARMV6-M;kruskal;int8_t;509;1600;16;12
38723;thumbulator;ARMV6-M;kruskal;int8_t;189;1650;530;31
38724;thumbulator;ARMV6-M;kruskal;int8_t;714;1728;100;18
38725;thumbulator;ARMV6-M;kruskal;int8_t;270;1724;144;20
38726;thumbulator;ARMV6-M;kruskal;int8_t;863;1600;16;12
38727;thumbulator;ARMV6-M;kruskal;int8_t;548;1674;26;13
38728;thumbulator;ARMV6-M;kruskal;int8_t;359;1648;256;24
38729;thumbulator;ARMV6-M;kruskal;int8_t;512;1650;784;36
38730;thumbulator;ARMV6-M;kruskal;int8_t;656;1650;362;27
38731;thumbulator;ARMV6-M;kruskal;int8_t;684;1650;122;19
38732;thumbulator;ARMV6-M;kruskal;int8_t;171;1648;64;16
38733;thumbulator;ARMV6-M;kruskal;int8_t;675;1650;530;31
38734;thumbulator;ARMV6-M;kruskal;int8_t;657;1650;400;28
38735;thumbulator;ARMV6-M;kruskal;int8_t;333;1776;576;32
38736;thumbulator;ARMV6-M;kruskal;int8_t;599;1650;290;25
38737;thumbulator;ARMV6-M;kruskal;int8_t;129;1650;122;19
38738;thumbulator;ARMV6-M;kruskal;int8_t;886;1552;4;10
38739;thumbulator;ARMV6-M;kruskal;int8_t;107;1650;170;21
38740;thumbulator;ARMV6-M;kruskal;int8_t;272;1724;50;15
38741;thumbulator;ARMV6-M;kruskal;int8_t;52;1650;484;30
38742;thumbulator;ARMV6-M;kruskal;int8_t;819;1674;26;13
38743;thumbulator;ARMV6-M;kruskal;int8_t;682;1674;36;14
38744;thumbulator;ARMV6-M;kruskal;int8_t;44;1650;362;27
38745;thumbulator;ARMV6-M;kruskal;int8_t;914;1780;324;26
38746;thumbulator;ARMV6-M;kruskal;int8_t;346;1650;226;23
38747;thumbulator;ARMV6-M;kruskal;int8_t;151;1648;256;24
38748;thumbulator;ARMV6-M;kruskal;int8_t;550;1724;144;20
38749;thumbulator;ARMV6-M;kruskal;int8_t;326;1600;16;12
38750;thumbulator;ARMV6-M;kruskal;int8_t;836;1650;442;29
38751;thumbulator;ARMV6-M;kruskal;int8_t;437;1650;170;21
38752;thumbulator;ARMV6-M;kruskal;int8_t;984;1674;36;14
38753;thumbulator;ARMV6-M;kruskal;int8_t;17;1674;36;14
38754;thumbulator;ARMV6-M;kruskal;int8_t;748;1650;626;33
