;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
14270;thumbulator;ARMV6-M;banker_algorithm;int8_t;363;201;104;161;90;124;208;215;180;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14271;thumbulator;ARMV6-M;banker_algorithm;int8_t;667;118;84;0;28;194;249;249;10;158;64;136;123;132;33;230;67;155;18;137;0;0;0;0;0;0;0;0;0
14272;thumbulator;ARMV6-M;banker_algorithm;int8_t;26;112;68;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14273;thumbulator;ARMV6-M;banker_algorithm;int8_t;793;64;156;10;3;40;86;142;145;64;165;14;130;210;16;24;0;0;0;0;0;0;0;0;0;0;0;0;0
14274;thumbulator;ARMV6-M;banker_algorithm;int8_t;772;252;243;203;126;8;228;239;187;87;113;169;10;13;171;209;171;0;0;0;0;0;0;0;0;0;0;0;0
14275;thumbulator;ARMV6-M;banker_algorithm;int8_t;931;77;77;128;166;148;187;1;109;244;73;82;249;128;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14276;thumbulator;ARMV6-M;banker_algorithm;int8_t;981;224;91;32;102;122;95;135;67;51;247;8;26;93;162;55;231;132;0;0;0;0;0;0;0;0;0;0;0
14277;thumbulator;ARMV6-M;banker_algorithm;int8_t;422;77;212;71;155;117;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14278;thumbulator;ARMV6-M;banker_algorithm;int8_t;920;215;238;81;50;97;109;71;194;32;88;193;234;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14279;thumbulator;ARMV6-M;banker_algorithm;int8_t;259;86;192;143;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14280;thumbulator;ARMV6-M;banker_algorithm;int8_t;477;176;64;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14281;thumbulator;ARMV6-M;banker_algorithm;int8_t;738;116;36;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14282;thumbulator;ARMV6-M;banker_algorithm;int8_t;430;238;27;141;124;197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14283;thumbulator;ARMV6-M;banker_algorithm;int8_t;922;156;255;111;99;77;20;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14284;thumbulator;ARMV6-M;banker_algorithm;int8_t;903;141;194;46;50;164;23;229;53;249;190;162;37;223;56;146;0;0;0;0;0;0;0;0;0;0;0;0;0
14285;thumbulator;ARMV6-M;banker_algorithm;int8_t;761;56;158;86;135;106;52;31;186;168;249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14286;thumbulator;ARMV6-M;banker_algorithm;int8_t;204;106;183;221;35;149;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14287;thumbulator;ARMV6-M;banker_algorithm;int8_t;48;119;138;91;175;245;32;67;189;253;147;255;21;112;118;54;0;0;0;0;0;0;0;0;0;0;0;0;0
14288;thumbulator;ARMV6-M;banker_algorithm;int8_t;71;229;148;151;76;72;117;201;242;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14289;thumbulator;ARMV6-M;banker_algorithm;int8_t;851;56;225;230;193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14290;thumbulator;ARMV6-M;banker_algorithm;int8_t;347;8;63;142;253;32;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14291;thumbulator;ARMV6-M;banker_algorithm;int8_t;725;248;203;169;3;188;230;36;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14292;thumbulator;ARMV6-M;banker_algorithm;int8_t;266;150;95;156;232;143;53;221;205;199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14293;thumbulator;ARMV6-M;banker_algorithm;int8_t;448;89;36;139;197;153;103;169;118;156;125;146;28;111;189;138;0;0;0;0;0;0;0;0;0;0;0;0;0
14294;thumbulator;ARMV6-M;banker_algorithm;int8_t;934;26;67;208;247;159;77;38;246;254;38;16;231;2;75;234;157;175;11;0;0;0;0;0;0;0;0;0;0
14295;thumbulator;ARMV6-M;banker_algorithm;int8_t;531;35;163;157;255;210;143;200;159;69;149;153;212;203;105;119;48;140;0;0;0;0;0;0;0;0;0;0;0
14296;thumbulator;ARMV6-M;banker_algorithm;int8_t;224;73;171;147;93;238;105;225;113;216;69;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14297;thumbulator;ARMV6-M;banker_algorithm;int8_t;686;41;36;140;53;242;159;82;188;79;119;194;251;2;144;188;172;207;253;223;0;0;0;0;0;0;0;0;0
14298;thumbulator;ARMV6-M;banker_algorithm;int8_t;927;157;68;87;47;143;233;36;235;93;217;195;151;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14299;thumbulator;ARMV6-M;banker_algorithm;int8_t;407;110;165;132;152;176;239;241;241;113;122;149;141;127;123;21;144;194;160;0;0;0;0;0;0;0;0;0;0
14300;thumbulator;ARMV6-M;banker_algorithm;int8_t;76;65;232;97;73;36;66;7;8;80;83;253;67;97;146;99;0;0;0;0;0;0;0;0;0;0;0;0;0
14301;thumbulator;ARMV6-M;banker_algorithm;int8_t;949;138;12;222;232;228;36;203;167;148;156;237;81;14;254;59;149;13;74;21;57;0;0;0;0;0;0;0;0
14302;thumbulator;ARMV6-M;banker_algorithm;int8_t;969;145;94;195;139;93;199;21;26;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14303;thumbulator;ARMV6-M;banker_algorithm;int8_t;781;237;165;85;238;235;120;75;164;87;35;7;250;19;210;74;138;130;18;0;0;0;0;0;0;0;0;0;0
14304;thumbulator;ARMV6-M;banker_algorithm;int8_t;7;210;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14305;thumbulator;ARMV6-M;banker_algorithm;int8_t;683;51;215;124;199;164;63;211;97;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14306;thumbulator;ARMV6-M;banker_algorithm;int8_t;376;164;36;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14307;thumbulator;ARMV6-M;banker_algorithm;int8_t;877;133;73;57;33;161;190;15;25;16;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14308;thumbulator;ARMV6-M;banker_algorithm;int8_t;654;126;2;112;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14309;thumbulator;ARMV6-M;banker_algorithm;int8_t;508;92;73;83;125;17;114;42;251;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14310;thumbulator;ARMV6-M;banker_algorithm;int8_t;332;1;15;211;99;192;204;112;152;227;61;102;186;208;103;22;58;91;116;136;191;0;0;0;0;0;0;0;0
14311;thumbulator;ARMV6-M;banker_algorithm;int8_t;281;67;91;233;13;9;127;52;120;62;177;12;89;26;186;182;0;0;0;0;0;0;0;0;0;0;0;0;0
14312;thumbulator;ARMV6-M;banker_algorithm;int8_t;381;187;38;124;213;156;135;138;156;237;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14313;thumbulator;ARMV6-M;banker_algorithm;int8_t;769;27;5;207;45;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14314;thumbulator;ARMV6-M;banker_algorithm;int8_t;701;201;124;203;207;245;86;75;86;123;197;125;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14315;thumbulator;ARMV6-M;banker_algorithm;int8_t;855;168;225;219;224;219;191;165;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14316;thumbulator;ARMV6-M;banker_algorithm;int8_t;320;71;83;198;121;63;179;17;171;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14317;thumbulator;ARMV6-M;banker_algorithm;int8_t;50;83;50;63;80;29;231;178;138;167;11;50;27;205;225;252;224;46;189;151;0;0;0;0;0;0;0;0;0
14318;thumbulator;ARMV6-M;banker_algorithm;int8_t;918;124;244;101;134;128;96;186;122;85;79;160;211;123;195;179;191;227;130;0;0;0;0;0;0;0;0;0;0
14319;thumbulator;ARMV6-M;banker_algorithm;int8_t;615;241;38;254;74;66;115;156;55;16;144;150;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14320;thumbulator;ARMV6-M;banker_algorithm;int8_t;704;211;215;237;166;57;67;21;250;74;127;194;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14321;thumbulator;ARMV6-M;banker_algorithm;int8_t;633;194;214;47;29;16;52;33;113;178;135;143;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14322;thumbulator;ARMV6-M;banker_algorithm;int8_t;847;216;166;121;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14323;thumbulator;ARMV6-M;banker_algorithm;int8_t;602;10;30;162;188;80;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14324;thumbulator;ARMV6-M;banker_algorithm;int8_t;399;121;159;89;24;90;60;4;108;60;22;148;144;87;231;139;149;100;105;0;0;0;0;0;0;0;0;0;0
14325;thumbulator;ARMV6-M;banker_algorithm;int8_t;22;19;140;55;254;251;226;255;106;18;221;204;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14326;thumbulator;ARMV6-M;banker_algorithm;int8_t;313;66;35;98;205;118;65;214;1;159;18;176;115;211;212;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14327;thumbulator;ARMV6-M;banker_algorithm;int8_t;375;19;14;93;142;148;28;194;160;169;194;21;248;155;92;99;5;167;0;0;0;0;0;0;0;0;0;0;0
14328;thumbulator;ARMV6-M;banker_algorithm;int8_t;963;176;118;78;191;42;144;110;10;141;153;245;39;63;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14329;thumbulator;ARMV6-M;banker_algorithm;int8_t;168;97;105;94;72;245;152;1;20;2;19;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14330;thumbulator;ARMV6-M;banker_algorithm;int8_t;226;171;191;78;22;31;124;78;239;130;1;43;246;12;223;37;122;0;0;0;0;0;0;0;0;0;0;0;0
14331;thumbulator;ARMV6-M;banker_algorithm;int8_t;190;26;117;114;36;196;52;130;110;188;232;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14332;thumbulator;ARMV6-M;banker_algorithm;int8_t;429;42;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14333;thumbulator;ARMV6-M;banker_algorithm;int8_t;236;140;153;149;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14334;thumbulator;ARMV6-M;banker_algorithm;int8_t;777;22;246;93;127;32;163;254;232;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14335;thumbulator;ARMV6-M;banker_algorithm;int8_t;909;3;69;78;218;185;145;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14336;thumbulator;ARMV6-M;banker_algorithm;int8_t;438;138;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14337;thumbulator;ARMV6-M;banker_algorithm;int8_t;607;130;198;222;33;16;237;132;165;158;126;5;150;15;58;209;155;0;0;0;0;0;0;0;0;0;0;0;0
14338;thumbulator;ARMV6-M;banker_algorithm;int8_t;717;95;52;173;160;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14339;thumbulator;ARMV6-M;banker_algorithm;int8_t;782;71;77;135;216;204;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14340;thumbulator;ARMV6-M;banker_algorithm;int8_t;258;174;188;72;192;18;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14341;thumbulator;ARMV6-M;banker_algorithm;int8_t;872;72;71;106;145;100;84;138;119;111;94;146;1;220;135;251;153;117;241;138;0;0;0;0;0;0;0;0;0
14342;thumbulator;ARMV6-M;banker_algorithm;int8_t;637;189;132;31;65;236;208;111;255;123;50;39;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14343;thumbulator;ARMV6-M;banker_algorithm;int8_t;746;112;40;19;204;200;242;140;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14344;thumbulator;ARMV6-M;banker_algorithm;int8_t;4;201;45;19;70;189;155;32;168;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14345;thumbulator;ARMV6-M;banker_algorithm;int8_t;345;143;89;129;53;219;109;49;187;53;120;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14346;thumbulator;ARMV6-M;banker_algorithm;int8_t;102;132;250;38;31;196;0;143;130;217;77;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14347;thumbulator;ARMV6-M;banker_algorithm;int8_t;962;91;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14348;thumbulator;ARMV6-M;banker_algorithm;int8_t;356;118;249;13;247;195;114;149;196;178;188;163;143;81;165;225;161;17;250;0;0;0;0;0;0;0;0;0;0
14349;thumbulator;ARMV6-M;banker_algorithm;int8_t;853;180;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14350;thumbulator;ARMV6-M;banker_algorithm;int8_t;849;11;156;158;53;116;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14351;thumbulator;ARMV6-M;banker_algorithm;int8_t;814;41;121;124;242;124;11;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14352;thumbulator;ARMV6-M;banker_algorithm;int8_t;370;254;139;0;122;122;191;146;163;201;17;114;134;149;128;85;246;0;0;0;0;0;0;0;0;0;0;0;0
14353;thumbulator;ARMV6-M;banker_algorithm;int8_t;778;190;197;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14354;thumbulator;ARMV6-M;banker_algorithm;int8_t;458;72;170;179;202;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14355;thumbulator;ARMV6-M;banker_algorithm;int8_t;818;155;238;77;38;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14356;thumbulator;ARMV6-M;banker_algorithm;int8_t;119;184;53;31;88;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14357;thumbulator;ARMV6-M;banker_algorithm;int8_t;373;134;58;117;98;214;255;113;159;223;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14358;thumbulator;ARMV6-M;banker_algorithm;int8_t;351;197;91;171;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14359;thumbulator;ARMV6-M;banker_algorithm;int8_t;32;165;34;183;81;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14360;thumbulator;ARMV6-M;banker_algorithm;int8_t;770;228;33;180;252;213;173;40;185;231;209;29;97;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14361;thumbulator;ARMV6-M;banker_algorithm;int8_t;371;57;153;26;87;243;144;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14362;thumbulator;ARMV6-M;banker_algorithm;int8_t;283;137;59;33;177;83;166;250;253;163;157;45;200;150;134;5;247;183;82;0;0;0;0;0;0;0;0;0;0
14363;thumbulator;ARMV6-M;banker_algorithm;int8_t;535;68;59;11;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14364;thumbulator;ARMV6-M;banker_algorithm;int8_t;250;198;238;183;59;215;223;105;226;84;97;209;9;178;16;124;29;77;0;0;0;0;0;0;0;0;0;0;0
14365;thumbulator;ARMV6-M;banker_algorithm;int8_t;132;31;173;255;185;245;162;122;212;207;56;1;60;68;10;148;126;182;248;76;73;0;0;0;0;0;0;0;0
14366;thumbulator;ARMV6-M;banker_algorithm;int8_t;649;232;178;22;62;33;13;139;246;175;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14367;thumbulator;ARMV6-M;banker_algorithm;int8_t;77;251;135;184;145;141;165;101;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14368;thumbulator;ARMV6-M;banker_algorithm;int8_t;260;254;135;176;12;157;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14369;thumbulator;ARMV6-M;banker_algorithm;int8_t;891;148;192;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14370;thumbulator;ARMV6-M;banker_algorithm;int8_t;91;237;84;68;132;172;208;253;151;37;36;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14371;thumbulator;ARMV6-M;banker_algorithm;int8_t;137;40;232;54;111;55;61;118;143;90;207;107;74;184;166;103;34;57;97;130;18;0;0;0;0;0;0;0;0
14372;thumbulator;ARMV6-M;banker_algorithm;int8_t;42;124;177;250;15;230;155;195;253;200;151;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14373;thumbulator;ARMV6-M;banker_algorithm;int8_t;13;30;49;163;38;208;164;214;53;163;244;146;202;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14374;thumbulator;ARMV6-M;banker_algorithm;int8_t;577;41;128;192;172;193;95;207;64;170;33;74;111;107;8;160;126;160;97;184;216;0;0;0;0;0;0;0;0
14375;thumbulator;ARMV6-M;banker_algorithm;int8_t;41;33;34;186;57;145;127;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14376;thumbulator;ARMV6-M;banker_algorithm;int8_t;809;4;236;150;196;38;29;195;182;84;204;90;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14377;thumbulator;ARMV6-M;banker_algorithm;int8_t;414;207;212;196;188;80;0;118;92;154;64;107;139;106;86;228;102;106;161;0;0;0;0;0;0;0;0;0;0
14378;thumbulator;ARMV6-M;banker_algorithm;int8_t;360;86;190;197;85;19;76;116;202;53;113;242;223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14379;thumbulator;ARMV6-M;banker_algorithm;int8_t;386;180;233;93;177;84;153;203;182;106;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14380;thumbulator;ARMV6-M;banker_algorithm;int8_t;158;10;7;59;59;111;129;158;18;151;56;43;165;183;230;243;217;12;152;0;0;0;0;0;0;0;0;0;0
14381;thumbulator;ARMV6-M;banker_algorithm;int8_t;904;25;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14382;thumbulator;ARMV6-M;banker_algorithm;int8_t;480;185;210;0;129;247;52;176;100;25;151;135;59;162;135;12;111;99;0;0;0;0;0;0;0;0;0;0;0
14383;thumbulator;ARMV6-M;banker_algorithm;int8_t;647;18;226;252;121;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14384;thumbulator;ARMV6-M;banker_algorithm;int8_t;104;126;134;68;164;136;243;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14385;thumbulator;ARMV6-M;banker_algorithm;int8_t;55;253;18;48;252;186;80;228;59;241;213;164;94;119;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14386;thumbulator;ARMV6-M;banker_algorithm;int8_t;491;153;161;246;90;112;80;11;110;160;58;254;18;176;209;17;210;16;124;163;0;0;0;0;0;0;0;0;0
14387;thumbulator;ARMV6-M;banker_algorithm;int8_t;391;23;60;210;194;136;177;0;139;248;138;141;91;13;61;103;148;0;0;0;0;0;0;0;0;0;0;0;0
14388;thumbulator;ARMV6-M;banker_algorithm;int8_t;972;40;143;39;209;74;212;187;84;63;132;204;74;183;120;200;214;132;80;146;0;0;0;0;0;0;0;0;0
14389;thumbulator;ARMV6-M;banker_algorithm;int8_t;571;174;146;3;247;42;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14390;thumbulator;ARMV6-M;banker_algorithm;int8_t;940;45;133;134;120;177;242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14391;thumbulator;ARMV6-M;banker_algorithm;int8_t;861;180;150;214;127;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14392;thumbulator;ARMV6-M;banker_algorithm;int8_t;324;49;87;59;27;71;189;181;194;115;157;229;196;113;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14393;thumbulator;ARMV6-M;banker_algorithm;int8_t;549;132;103;170;202;199;121;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14394;thumbulator;ARMV6-M;banker_algorithm;int8_t;170;65;126;58;181;89;98;254;212;224;229;75;25;20;29;221;22;166;202;132;192;0;0;0;0;0;0;0;0
14395;thumbulator;ARMV6-M;banker_algorithm;int8_t;269;139;8;231;241;68;171;109;156;80;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14396;thumbulator;ARMV6-M;banker_algorithm;int8_t;442;121;156;90;17;115;5;203;246;120;55;61;52;177;48;245;0;0;0;0;0;0;0;0;0;0;0;0;0
14397;thumbulator;ARMV6-M;banker_algorithm;int8_t;520;92;14;61;40;58;146;236;73;123;48;198;73;40;148;230;64;28;118;198;0;0;0;0;0;0;0;0;0
14398;thumbulator;ARMV6-M;banker_algorithm;int8_t;455;249;47;127;18;57;126;129;209;102;125;80;235;1;77;239;158;191;173;123;0;0;0;0;0;0;0;0;0
14399;thumbulator;ARMV6-M;banker_algorithm;int8_t;31;34;21;131;170;109;121;35;54;214;238;155;237;176;175;19;216;0;0;0;0;0;0;0;0;0;0;0;0
14400;thumbulator;ARMV6-M;banker_algorithm;int8_t;971;49;158;154;188;254;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14401;thumbulator;ARMV6-M;banker_algorithm;int8_t;397;26;215;9;43;49;89;153;206;19;228;172;245;172;58;157;46;75;0;0;0;0;0;0;0;0;0;0;0
14402;thumbulator;ARMV6-M;banker_algorithm;int8_t;254;93;206;194;16;89;234;145;191;190;195;31;117;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14403;thumbulator;ARMV6-M;banker_algorithm;int8_t;616;79;49;40;235;154;175;246;170;35;211;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14404;thumbulator;ARMV6-M;banker_algorithm;int8_t;66;237;63;57;131;53;192;238;241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14405;thumbulator;ARMV6-M;banker_algorithm;int8_t;943;95;217;210;88;188;181;128;57;184;90;157;236;29;232;165;48;104;0;0;0;0;0;0;0;0;0;0;0
14406;thumbulator;ARMV6-M;banker_algorithm;int8_t;117;81;156;127;250;229;18;96;2;198;142;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14407;thumbulator;ARMV6-M;banker_algorithm;int8_t;451;2;27;1;205;174;0;15;127;207;39;201;34;223;14;49;73;83;23;54;171;0;0;0;0;0;0;0;0
14408;thumbulator;ARMV6-M;banker_algorithm;int8_t;643;14;51;225;132;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14409;thumbulator;ARMV6-M;banker_algorithm;int8_t;688;6;211;104;187;127;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14410;thumbulator;ARMV6-M;banker_algorithm;int8_t;569;181;114;80;251;127;189;201;250;86;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14411;thumbulator;ARMV6-M;banker_algorithm;int8_t;745;17;3;201;189;56;129;12;46;28;138;230;163;67;40;7;149;201;24;222;0;0;0;0;0;0;0;0;0
14412;thumbulator;ARMV6-M;banker_algorithm;int8_t;65;167;196;236;148;160;117;163;205;175;101;110;94;24;250;199;210;65;0;0;0;0;0;0;0;0;0;0;0
14413;thumbulator;ARMV6-M;banker_algorithm;int8_t;980;122;90;184;123;34;5;77;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14414;thumbulator;ARMV6-M;banker_algorithm;int8_t;982;228;124;218;31;47;224;213;173;138;5;222;15;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14415;thumbulator;ARMV6-M;banker_algorithm;int8_t;62;167;147;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14416;thumbulator;ARMV6-M;banker_algorithm;int8_t;789;254;119;15;154;241;36;161;173;244;213;102;9;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14417;thumbulator;ARMV6-M;banker_algorithm;int8_t;401;113;109;196;82;119;30;193;252;65;14;3;35;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14418;thumbulator;ARMV6-M;banker_algorithm;int8_t;21;8;206;242;74;217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14419;thumbulator;ARMV6-M;banker_algorithm;int8_t;598;1;7;187;185;54;178;202;165;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14420;thumbulator;ARMV6-M;banker_algorithm;int8_t;273;138;200;110;124;193;127;222;90;116;241;21;28;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14421;thumbulator;ARMV6-M;banker_algorithm;int8_t;534;162;24;153;251;182;122;86;99;175;19;42;224;212;249;187;204;162;0;0;0;0;0;0;0;0;0;0;0
14422;thumbulator;ARMV6-M;banker_algorithm;int8_t;118;99;202;204;186;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14423;thumbulator;ARMV6-M;banker_algorithm;int8_t;141;212;36;66;11;101;195;172;38;3;170;86;169;186;70;1;255;150;137;0;0;0;0;0;0;0;0;0;0
14424;thumbulator;ARMV6-M;banker_algorithm;int8_t;366;116;84;3;213;66;145;183;245;190;17;60;168;89;208;229;152;0;0;0;0;0;0;0;0;0;0;0;0
14425;thumbulator;ARMV6-M;banker_algorithm;int8_t;222;217;97;119;154;241;3;98;126;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
